06/07/2022,2022,July,7,Q3,28,09/07/2022,2,Wednesday,0
07/07/2022,2022,July,7,Q3,28,09/07/2022,3,Thursday,0
08/07/2022,2022,July,7,Q3,28,09/07/2022,4,Friday,0
09/07/2022,2022,July,7,Q3,28,09/07/2022,5,Saturday,0
10/07/2022,2022,July,7,Q3,28,16/07/2022,6,Sunday,1
11/07/2022,2022,July,7,Q3,29,16/07/2022,0,Monday,0
12/07/2022,2022,July,7,Q3,29,16/07/2022,1,Tuesday,0
13/07/2022,2022,July,7,Q3,29,16/07/2022,2,Wednesday,0
14/07/2022,2022,July,7,Q3,29,16/07/2022,3,Thursday,0
15/07/2022,2022,July,7,Q3,29,16/07/2022,4,Friday,0
16/07/2022,2022,July,7,Q3,29,16/07/2022,5,Saturday,0
17/07/2022,2022,July,7,Q3,29,23/07/2022,6,Sunday,0
18/07/2022,2022,July,7,Q3,30,23/07/2022,0,Monday,0
19/07/2022,2022,July,7,Q3,30,23/07/2022,1,Tuesday,0
20/07/2022,2022,July,7,Q3,30,23/07/2022,2,Wednesday,0
21/07/2022,2022,July,7,Q3,30,23/07/2022,3,Thursday,0
22/07/2022,2022,July,7,Q3,30,23/07/2022,4,Friday,0
23/07/2022,2022,July,7,Q3,30,23/07/2022,5,Saturday,0
24/07/2022,2022,July,7,Q3,30,30/07/2022,6,Sunday,0
25/07/2022,2022,July,7,Q3,31,30/07/2022,0,Monday,0
26/07/2022,2022,July,7,Q3,31,30/07/2022,1,Tuesday,0
27/07/2022,2022,July,7,Q3,31,30/07/2022,2,Wednesday,0
28/07/2022,2022,July,7,Q3,31,30/07/2022,3,Thursday,0
29/07/2022,2022,July,7,Q3,31,30/07/2022,4,Friday,0
30/07/2022,2022,July,7,Q3,31,30/07/2022,5,Saturday,0
31/07/2022,2022,July,7,Q3,31,06/08/2022,6,Sunday,0
01/08/2022,2022,August,8,Q3,32,06/08/2022,0,Monday,0
02/08/2022,2022,August,8,Q3,32,06/08/2022,1,Tuesday,0
03/08/2022,2022,August,8,Q3,32,06/08/2022,2,Wednesday,0
04/08/2022,2022,August,8,Q3,32,06/08/2022,3,Thursday,0
05/08/2022,2022,August,8,Q3,32,06/08/2022,4,Friday,0
06/08/2022,2022,August,8,Q3,32,06/08/2022,5,Saturday,0
07/08/2022,2022,August,8,Q3,32,13/08/2022,6,Sunday,0
08/08/2022,2022,August,8,Q3,33,13/08/2022,0,Monday,0
09/08/2022,2022,August,8,Q3,33,13/08/2022,1,Tuesday,0
10/08/2022,2022,August,8,Q3,33,13/08/2022,2,Wednesday,0
11/08/2022,2022,August,8,Q3,33,13/08/2022,3,Thursday,0
12/08/2022,2022,August,8,Q3,33,13/08/2022,4,Friday,0
13/08/2022,2022,August,8,Q3,33,13/08/2022,5,Saturday,0
14/08/2022,2022,August,8,Q3,33,20/08/2022,6,Sunday,0
15/08/2022,2022,August,8,Q3,34,20/08/2022,0,Monday,0
16/08/2022,2022,August,8,Q3,34,20/08/2022,1,Tuesday,0
17/08/2022,2022,August,8,Q3,34,20/08/2022,2,Wednesday,0
18/08/2022,2022,August,8,Q3,34,20/08/2022,3,Thursday,0
19/08/2022,2022,August,8,Q3,34,20/08/2022,4,Friday,0
20/08/2022,2022,August,8,Q3,34,20/08/2022,5,Saturday,0
21/08/2022,2022,August,8,Q3,34,27/08/2022,6,Sunday,0
22/08/2022,2022,August,8,Q3,35,27/08/2022,0,Monday,0
23/08/2022,2022,August,8,Q3,35,27/08/2022,1,Tuesday,0
24/08/2022,2022,August,8,Q3,35,27/08/2022,2,Wednesday,0
25/08/2022,2022,August,8,Q3,35,27/08/2022,3,Thursday,0
26/08/2022,2022,August,8,Q3,35,27/08/2022,4,Friday,0
27/08/2022,2022,August,8,Q3,35,27/08/2022,5,Saturday,0
28/08/2022,2022,August,8,Q3,35,03/09/2022,6,Sunday,0
29/08/2022,2022,August,8,Q3,36,03/09/2022,0,Monday,0
30/08/2022,2022,August,8,Q3,36,03/09/2022,1,Tuesday,0
31/08/2022,2022,August,8,Q3,36,03/09/2022,2,Wednesday,0
01/09/2022,2022,September,9,Q3,36,03/09/2022,3,Thursday,0
02/09/2022,2022,September,9,Q3,36,03/09/2022,4,Friday,0
03/09/2022,2022,September,9,Q3,36,03/09/2022,5,Saturday,0
04/09/2022,2022,September,9,Q3,36,10/09/2022,6,Sunday,0
05/09/2022,2022,September,9,Q3,37,10/09/2022,0,Monday,0
06/09/2022,2022,September,9,Q3,37,10/09/2022,1,Tuesday,0
07/09/2022,2022,September,9,Q3,37,10/09/2022,2,Wednesday,0
08/09/2022,2022,September,9,Q3,37,10/09/2022,3,Thursday,0
09/09/2022,2022,September,9,Q3,37,10/09/2022,4,Friday,0
10/09/2022,2022,September,9,Q3,37,10/09/2022,5,Saturday,0
11/09/2022,2022,September,9,Q3,37,17/09/2022,6,Sunday,0
12/09/2022,2022,September,9,Q3,38,17/09/2022,0,Monday,0
13/09/2022,2022,September,9,Q3,38,17/09/2022,1,Tuesday,0
14/09/2022,2022,September,9,Q3,38,17/09/2022,2,Wednesday,0
15/09/2022,2022,September,9,Q3,38,17/09/2022,3,Thursday,0
16/09/2022,2022,September,9,Q3,38,17/09/2022,4,Friday,0
17/09/2022,2022,September,9,Q3,38,17/09/2022,5,Saturday,0
18/09/2022,2022,September,9,Q3,38,24/09/2022,6,Sunday,0
19/09/2022,2022,September,9,Q3,39,24/09/2022,0,Monday,0
20/09/2022,2022,September,9,Q3,39,24/09/2022,1,Tuesday,0
21/09/2022,2022,September,9,Q3,39,24/09/2022,2,Wednesday,0
22/09/2022,2022,September,9,Q3,39,24/09/2022,3,Thursday,0
23/09/2022,2022,September,9,Q3,39,24/09/2022,4,Friday,0
24/09/2022,2022,September,9,Q3,39,24/09/2022,5,Saturday,0
25/09/2022,2022,September,9,Q3,39,01/10/2022,6,Sunday,0
26/09/2022,2022,September,9,Q3,40,01/10/2022,0,Monday,0
27/09/2022,2022,September,9,Q3,40,01/10/2022,1,Tuesday,0
28/09/2022,2022,September,9,Q3,40,01/10/2022,2,Wednesday,0
29/09/2022,2022,September,9,Q3,40,01/10/2022,3,Thursday,0
30/09/2022,2022,September,9,Q3,40,01/10/2022,4,Friday,0
01/10/2022,2022,October,10,Q4,40,01/10/2022,5,Saturday,0
02/10/2022,2022,October,10,Q4,40,08/10/2022,6,Sunday,0
03/10/2022,2022,October,10,Q4,41,08/10/2022,0,Monday,1
04/10/2022,2022,October,10,Q4,41,08/10/2022,1,Tuesday,0
05/10/2022,2022,October,10,Q4,41,08/10/2022,2,Wednesday,0
06/10/2022,2022,October,10,Q4,41,08/10/2022,3,Thursday,0
07/10/2022,2022,October,10,Q4,41,08/10/2022,4,Friday,0
08/10/2022,2022,October,10,Q4,41,08/10/2022,5,Saturday,0
09/10/2022,2022,October,10,Q4,41,15/10/2022,6,Sunday,0
10/10/2022,2022,October,10,Q4,42,15/10/2022,0,Monday,0
11/10/2022,2022,October,10,Q4,42,15/10/2022,1,Tuesday,0
12/10/2022,2022,October,10,Q4,42,15/10/2022,2,Wednesday,0
13/10/2022,2022,October,10,Q4,42,15/10/2022,3,Thursday,0
14/10/2022,2022,October,10,Q4,42,15/10/2022,4,Friday,0
15/10/2022,2022,October,10,Q4,42,15/10/2022,5,Saturday,0
16/10/2022,2022,October,10,Q4,42,22/10/2022,6,Sunday,0
17/10/2022,2022,October,10,Q4,43,22/10/2022,0,Monday,0
18/10/2022,2022,October,10,Q4,43,22/10/2022,1,Tuesday,0
19/10/2022,2022,October,10,Q4,43,22/10/2022,2,Wednesday,0
20/10/2022,2022,October,10,Q4,43,22/10/2022,3,Thursday,0
21/10/2022,2022,October,10,Q4,43,22/10/2022,4,Friday,0
22/10/2022,2022,October,10,Q4,43,22/10/2022,5,Saturday,0
23/10/2022,2022,October,10,Q4,43,29/10/2022,6,Sunday,0
24/10/2022,2022,October,10,Q4,44,29/10/2022,0,Monday,0
25/10/2022,2022,October,10,Q4,44,29/10/2022,1,Tuesday,0
26/10/2022,2022,October,10,Q4,44,29/10/2022,2,Wednesday,0
27/10/2022,2022,October,10,Q4,44,29/10/2022,3,Thursday,0
28/10/2022,2022,October,10,Q4,44,29/10/2022,4,Friday,0
